station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
AL945,2026-02-12 15:15:00+00:00,80,8.2,29.3,2.75,200.0,215.9
AL945,2026-02-12 15:22:30+00:00,80,8.875,28.9,2.58,155.0,246.1
MHJ45,2026-02-12 15:22:30+00:00,60,9.000,29.58,2.97,225.0,234.1
MHJ45,2026-02-12 15:30:00+00:00,70,9.225,31.41,3.00,220.0,240.0
AL945,2026-02-12 15:30:00+00:00,85,9.125,31.64,2.47,192.5,231.4
AL945,2026-02-12 15:37:30+00:00,65,9.338,32.55,2.75,137.5,230.2
MHJ45,2026-02-12 15:37:30+00:00,70,9.225,31.37,2.88,207.5,231.9
AL945,2026-02-12 15:45:00+00:00,85,9.238,32.35,2.70,225.0,226.0
MHJ45,2026-02-12 15:45:00+00:00,70,9.575,32.40,3.15,217.5,239.2
AL945,2026-02-12 15:52:30+00:00,65,8.513,31.3,2.83,145.0,214.4
MHJ45,2026-02-12 15:52:30+00:00,70,9.575,33.49,3.15,222.5,229.8
AL945,2026-02-12 16:00:00+00:00,85,9.1,29.54,2.80,195.0,246.8
MHJ45,2026-02-12 16:00:00+00:00,60,9.375,32.65,3.20,230.0,224.9
AL945,2026-02-12 16:07:30+00:00,85,9.2,30.34,2.85,192.5,243.1
MHJ45,2026-02-12 16:07:30+00:00,70,9.275,30.39,3.17,222.5,244.5
AL945,2026-02-12 16:15:00+00:00,80,9.2,30.0,2.83,197.5,242.6
MHJ45,2026-02-12 16:15:00+00:00,70,9.250,29.53,3.08,207.5,251.7
AL945,2026-02-12 16:22:30+00:00,80,9.525,32.69,2.85,190.0,239.5
MHJ45,2026-02-12 16:22:30+00:00,65,9.075,29.71,3.10,202.5,248.9
AL945,2026-02-12 16:30:00+00:00,60,9.713,32.13,2.83,227.5,243.9
MHJ45,2026-02-12 16:30:00+00:00,60,9.300,29.93,3.22,207.5,263.0
AL945,2026-02-12 16:37:30+00:00,0,10.05,33.14,2.85,335.0,
MHJ45,2026-02-12 16:37:30+00:00,70,9.275,29.01,3.17,220.0,259.1
MHJ45,2026-02-12 16:45:00+00:00,90,9.850,30.97,3.17,212.5,266.8
AL945,2026-02-12 16:45:00+00:00,80,10.075,33.63,2.83,212.5,244.7
AL945,2026-02-12 16:52:30+00:00,90,9.875,33.2,3.03,212.5,239.2
MHJ45,2026-02-12 16:52:30+00:00,70,9.975,32.90,2.80,195.0,257.0
MHJ45,2026-02-12 17:00:00+00:00,70,9.950,33.46,2.67,197.5,243.6
AL945,2026-02-12 17:00:00+00:00,70,9.95,33.43,3.13,205.0,243.0
AL945,2026-02-12 17:07:30+00:00,60,10.05,33.13,2.95,160.0,247.7
MHJ45,2026-02-12 17:07:30+00:00,90,9.950,32.08,,202.5,262.9
AL945,2026-02-12 17:15:00+00:00,80,10.1,33.29,2.90,200.0,246.9
MHJ45,2026-02-12 17:15:00+00:00,60,9.975,33.73,3.13,192.5,241.3
AL945,2026-02-12 17:22:30+00:00,25,10.075,32.61,2.85,220.0,246.4
MHJ45,2026-02-12 17:22:30+00:00,70,10.325,34.51,3.00,195.0,250.1
AL945,2026-02-12 17:30:00+00:00,70,9.813,32.58,2.85,210.0,249.8
MHJ45,2026-02-12 17:30:00+00:00,60,10.275,33.76,3.15,197.5,246.6
MHJ45,2026-02-12 17:37:30+00:00,90,10.250,32.70,3.17,222.5,252.4
AL945,2026-02-12 17:37:30+00:00,40,9.35,32.0,2.85,212.5,234.2
MHJ45,2026-02-12 17:45:00+00:00,70,10.275,34.17,3.13,207.5,248.9
AL945,2026-02-12 17:45:00+00:00,95,9.95,32.05,2.80,200.0,255.1
AL945,2026-02-12 17:52:30+00:00,95,10.025,32.69,2.85,225.0,251.2
MHJ45,2026-02-12 17:52:30+00:00,65,9.988,33.56,3.08,237.5,240.9
MHJ45,2026-02-12 18:00:00+00:00,60,10.100,32.93,3.08,192.5,249.9
AL945,2026-02-12 18:00:00+00:00,70,10.213,33.52,2.85,237.5,249.4
MHJ45,2026-02-12 18:07:30+00:00,70,9.875,31.44,3.20,212.5,254.9
AL945,2026-02-12 18:07:30+00:00,70,10.15,33.65,3.03,202.5,249.5
AL945,2026-02-12 18:15:00+00:00,95,10.325,33.42,3.10,197.5,257.4
MHJ45,2026-02-12 18:15:00+00:00,60,10.075,32.10,3.08,220.0,264.7
MHJ45,2026-02-12 18:22:30+00:00,60,9.950,32.46,3.03,207.5,249.2
AL945,2026-02-12 18:22:30+00:00,95,10.175,33.99,3.17,195.0,242.3
MHJ45,2026-02-12 18:30:00+00:00,60,10.125,32.38,3.08,217.5,254.4
AL945,2026-02-12 18:30:00+00:00,70,10.238,33.55,2.80,225.0,247.7
AL945,2026-02-12 18:37:30+00:00,85,10.363,33.81,3.13,230.0,248.5
MHJ45,2026-02-12 18:37:30+00:00,70,10.025,32.12,3.10,225.0,259.0
AL945,2026-02-12 18:45:00+00:00,45,10.413,33.12,2.97,235.0,252.0
MHJ45,2026-02-12 18:45:00+00:00,60,10.300,35.40,2.85,207.5,248.7
MHJ45,2026-02-12 18:52:30+00:00,70,10.450,33.66,2.90,202.5,263.4
AL945,2026-02-12 18:52:30+00:00,70,10.325,33.71,3.00,192.5,252.0
AL945,2026-02-12 19:00:00+00:00,65,10.413,33.94,3.00,225.0,248.9
MHJ45,2026-02-12 19:00:00+00:00,70,10.500,34.14,3.08,197.5,262.5
AL945,2026-02-12 19:07:30+00:00,85,10.425,33.68,2.90,205.0,255.4
MHJ45,2026-02-12 19:07:30+00:00,70,10.400,33.69,3.03,225.0,261.6
AL945,2026-02-12 19:15:00+00:00,75,10.4,33.64,2.95,207.5,257.2
MHJ45,2026-02-12 19:15:00+00:00,70,10.400,33.49,2.83,210.0,264.1
MHJ45,2026-02-12 19:22:30+00:00,70,10.425,33.52,2.95,217.5,264.9
AL945,2026-02-12 19:22:30+00:00,60,10.363,34.21,2.95,230.0,254.8
AL945,2026-02-12 19:30:00+00:00,40,9.988,34.41,3.05,218.8,236.5
MHJ45,2026-02-12 19:30:00+00:00,70,10.425,33.97,2.78,222.5,259.2
AL945,2026-02-12 19:37:30+00:00,95,10.438,33.88,3.03,220.0,256.4
MHJ45,2026-02-12 19:37:30+00:00,60,10.450,33.76,2.88,220.0,259.4
AL945,2026-02-12 19:45:00+00:00,95,10.213,34.33,3.00,215.0,241.9
MHJ45,2026-02-12 19:45:00+00:00,60,10.425,33.92,2.80,220.0,258.7
MHJ45,2026-02-12 19:52:30+00:00,70,10.325,34.10,2.72,217.5,259.1
AL945,2026-02-12 19:52:30+00:00,85,10.175,34.19,2.95,212.5,242.2
MHJ45,2026-02-12 20:00:00+00:00,70,10.075,33.17,2.63,217.5,255.7
AL945,2026-02-12 20:00:00+00:00,45,8.788,32.32,3.00,212.5,219.0
MHJ45,2026-02-12 20:07:30+00:00,70,10.225,33.28,2.63,217.5,261.9
AL945,2026-02-12 20:07:30+00:00,85,10.238,33.19,2.97,212.5,254.6
