station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
AL945,2026-02-26 21:30:00+00:00,80,8.838,28.25,2.70,230.0,262.0
MHJ45,2026-02-26 21:30:00+00:00,70,8.9,29.49,2.08,230.0,253.7
MHJ45,2026-02-26 21:37:30+00:00,70,8.9,29.58,2.05,227.5,259.8
AL945,2026-02-26 21:37:30+00:00,95,8.538,27.76,2.63,225.0,252.5
MHJ45,2026-02-26 21:45:00+00:00,70,8.788,28.82,2.17,225.0,262.5
AL945,2026-02-26 21:45:00+00:00,75,8.563,27.9,2.58,215.0,254.5
MHJ45,2026-02-26 21:52:30+00:00,70,8.725,28.42,2.05,220.0,262.2
AL945,2026-02-26 21:52:30+00:00,75,8.438,27.78,2.47,227.5,250.1
MHJ45,2026-02-26 22:00:00+00:00,40,8.55,27.88,,217.5,268.7
AL945,2026-02-26 22:00:00+00:00,90,8.263,26.73,2.42,222.5,251.8
MHJ45,2026-02-26 22:07:30+00:00,70,8.4,27.48,,220.0,266.1
AL945,2026-02-26 22:07:30+00:00,90,8.275,26.63,2.30,212.5,257.4
AL945,2026-02-26 22:15:00+00:00,90,8.363,26.86,2.25,227.5,262.0
MHJ45,2026-02-26 22:15:00+00:00,70,8.325,26.76,,217.5,271.9
MHJ45,2026-02-26 22:22:30+00:00,75,8.35,26.6,,217.5,278.1
AL945,2026-02-26 22:22:30+00:00,70,8.375,27.16,2.13,230.0,259.9
MHJ45,2026-02-26 22:30:00+00:00,70,8.375,26.75,,220.0,280.1
AL945,2026-02-26 22:30:00+00:00,70,8.375,27.1,2.05,230.0,264.5
AL945,2026-02-26 22:37:30+00:00,90,8.382,27.0,2.05,227.5,259.0
MHJ45,2026-02-26 22:37:30+00:00,70,8.35,26.72,,222.5,278.7
AL945,2026-02-26 22:45:00+00:00,90,8.425,27.58,,227.5,260.8
MHJ45,2026-02-26 22:45:00+00:00,75,8.325,26.83,,222.5,279.9
MHJ45,2026-02-26 22:52:30+00:00,70,8.225,26.45,,220.0,278.7
AL945,2026-02-26 22:52:30+00:00,95,8.425,27.35,,225.0,269.3
AL945,2026-02-26 23:00:00+00:00,65,8.325,26.95,,220.0,266.6
MHJ45,2026-02-26 23:00:00+00:00,70,8.15,25.88,,215.0,285.3
AL945,2026-02-26 23:07:30+00:00,70,8.2,26.72,,220.0,262.2
MHJ45,2026-02-26 23:07:30+00:00,70,8.0,25.84,,217.5,279.4
MHJ45,2026-02-26 23:15:00+00:00,75,7.75,24.76,,215.0,281.4
AL945,2026-02-26 23:15:00+00:00,75,8.1,26.43,,222.5,261.7
MHJ45,2026-02-26 23:22:30+00:00,75,7.525,23.82,,215.0,290.1
AL945,2026-02-26 23:22:30+00:00,85,8.1,26.48,,220.0,262.8
MHJ45,2026-02-26 23:30:00+00:00,75,7.425,23.05,,215.0,300.3
AL945,2026-02-26 23:30:00+00:00,90,8.075,26.07,,217.5,274.9
MHJ45,2026-02-26 23:37:30+00:00,0,7.3,22.53,,217.5,
AL945,2026-02-26 23:37:30+00:00,75,7.75,25.39,,217.5,265.0
MHJ45,2026-02-26 23:45:00+00:00,75,7.125,22.46,,222.5,293.6
AL945,2026-02-26 23:45:00+00:00,75,7.575,24.42,,215.0,273.7
AL945,2026-02-26 23:52:30+00:00,70,7.2,23.48,,212.5,264.1
MHJ45,2026-02-26 23:52:30+00:00,70,6.9,21.79,,220.0,288.8
